3.13044	0.425213
3.14041	0.122185
3.15039	0.001437
3.16038	0.0756109
3.17033	0.336122
3.18032	0.759909
3.19027	1.30232
3.20027	1.91506
3.21027	2.53639
3.2202	3.10133
3.22921	3.52391
3.24017	3.87158
3.25013	3.99771
3.26013	3.9295
3.27012	3.67301
3.28007	3.25485
3.29004	2.7142
3.29999	2.10578
3.31102	1.42169
3.31993	0.915352
3.33092	0.410864
3.33991	0.135414
3.35087	0.000678647
3.36084	0.0817999
3.37079	0.348756
3.38077	0.776943
3.39076	1.3247
3.40072	1.93697
3.41071	2.55695
3.4197	3.0698
3.43064	3.57636
3.44062	3.87915
3.45058	3.99866
3.46057	3.92386
3.47052	3.66241
3.48047	3.24024
3.49048	2.69438
3.50042	2.08518
3.51042	1.46373
3.5204	0.895927
3.52942	0.473947
3.54035	0.127909
3.55033	0.00213225
3.56033	0.071283
3.57026	0.326591
3.58028	0.747709
3.59021	1.28654
3.60019	1.89703
3.61013	2.51573
3.62013	3.08702
3.63014	3.55285
3.64004	3.86408
3.65006	3.99682
3.66004	3.93419
3.67	3.68407
3.68098	3.22005
3.69099	2.6706
3.70093	2.05931
3.71093	1.43936
3.72086	0.877264
3.73086	0.420907
3.74084	0.119518
3.7508	0.0012017
3.76078	0.0771955
3.77072	0.339183
3.78071	0.763858
3.79069	1.3087
3.80065	1.91962
3.81065	2.54066
3.82056	3.10458
3.83057	3.56591
3.84054	3.87291
3.85051	3.99796
3.86052	3.92803
3.87046	3.67156
3.88044	3.25201
3.8904	2.71105
3.90035	2.10215
3.91032	1.4818
3.92032	0.910515
3.9303	0.446702
3.94029	0.133836
3.95026	0.0029816
3.96023	0.0663422
3.97019	0.317295
3.98021	0.734276
3.99014	1.27068
4.00012	1.87994
4.01006	2.49919
4.02006	3.07267
4.03005	3.54122
4.04001	3.85864
4.05004	3.99599
4.05996	3.93871
4.07092	3.65922
4.08092	3.23342
4.09089	2.6886
4.10088	2.07525
4.11082	1.45775
4.12079	0.891555
4.13076	0.432496
4.14075	0.125781
4.15073	0.00187095
4.16069	0.0721927
4.17066	0.329799
4.18064	0.750657
4.1906	1.29178
4.2006	1.90368
4.21058	2.5243
4.22052	3.09184
4.2305	3.55505
4.24047	3.86679
4.25044	3.99711
4.26045	3.93253
4.2704	3.68058
4.28039	3.26437
4.29035	2.72614
4.30033	2.11622
4.30935	1.55347
4.32026	0.924603
4.33023	0.457522
4.34021	0.140294
4.35018	0.0040556
4.36013	0.0615789
4.36913	0.275891
4.38014	0.721218
4.39004	1.25305
4.40005	1.86301
4.40902	2.42317
4.42002	3.06015
4.43	3.53119
4.43994	3.85226
4.45091	3.9982
4.46085	3.9276
4.47085	3.66857
4.48085	3.24688
4.49077	2.70752
4.49981	2.15481
4.51076	1.4741
4.52076	0.903826
4.53073	0.441802
4.54064	0.132782
4.55066	0.00267174
4.56062	0.0676634
4.56963	0.288512
4.58057	0.736951
4.5905	1.27388
4.59955	1.82538
4.61047	2.50564
4.61946	3.02449
4.63047	3.54575
4.64045	3.86185
4.65043	3.99633
4.66032	3.93779
4.67032	3.69024
4.68026	3.28014
4.69027	2.74282
4.70027	2.13256
4.71027	1.50979
4.72019	0.939278
4.73016	0.46837
4.74013	0.146748
4.75014	0.00509572
4.76011	0.0581528
4.77006	0.299454
4.77907	0.660644
4.79005	1.24186
4.79998	1.84593
4.81099	2.53069
4.81996	3.04599
4.83091	3.55922
4.84083	3.86821
4.84988	3.99342
4.86085	3.93105
4.8708	3.67749
4.8798	3.30735
4.89079	2.71814
4.90068	2.11347
4.9107	1.48988
4.92065	0.91997
4.93063	0.453625
4.94059	0.138379
4.95057	0.0037024
4.96058	0.0638707
4.97055	0.312299
4.98054	0.725761
4.99047	1.26007
5.00044	1.86841
5.01046	2.49228
5.02044	3.06634
5.0304	3.53486
5.04037	3.85521
5.05033	3.99507
5.06031	3.94116
5.07025	3.69944
5.07927	3.33681
5.09024	2.75633
5.10021	2.14911
5.11016	1.52861
5.12016	0.951614
5.13011	0.479014
5.14006	0.153327
5.15005	0.0064604
5.16004	0.0541042
5.16998	0.290138
5.18097	0.742089
5.19093	1.28117
5.20092	1.89224
5.21092	2.51408
5.22086	3.08298
5.23086	3.54932
5.24081	3.86314
5.24983	3.99207
5.26077	3.93553
5.27071	3.68732
5.28071	3.27334
5.29067	2.73715
5.30064	2.12857
5.31058	1.50926
5.31961	0.986475
5.33059	0.463621
5.34054	0.144394
5.34954	0.00990649
5.36054	0.0600389
5.37051	0.304337
5.38046	0.712172
5.39043	1.24587
5.40034	1.84946
5.41038	2.47551
5.42031	3.04855
5.43029	3.5223
5.44027	3.84815
5.44927	3.988
5.46029	3.94447
5.47019	3.70812
5.48019	3.3029
5.49012	2.7749
5.50011	2.16838
5.51011	1.54405
5.51909	1.02059
5.53003	0.490499
5.54	0.159845
5.55099	0.00329247
5.56002	0.0510013
5.56991	0.281382
5.58092	0.72968
5.59087	1.26564
5.60084	1.87453
5.61083	2.49626
5.62078	3.06777
5.63075	3.53698
5.64074	3.85671
5.65071	3.9954
5.66069	3.93994
5.67064	3.6964
5.68062	3.28719
5.69061	2.75244
5.70058	2.14478
5.71055	1.52384
5.72051	0.949124
5.73049	0.475888
5.74046	0.151141
5.75045	0.00598882
5.76041	0.0551212
5.77038	0.293086
5.78037	0.69822
5.79032	1.22815
5.8003	1.83455
5.81025	2.45473
5.82024	3.03394
5.83023	3.51141
5.84018	3.84097
5.85018	3.99236
5.86018	3.94886
5.87011	3.71708
5.87913	3.36232
5.89011	2.78716
5.90006	2.18394
5.91004	1.56076
5.91998	0.98303
5.93097	0.460458
5.94094	0.14202
5.9499	0.00955462
5.96084	0.0600659
5.97085	0.305522
5.98084	0.716042
5.99082	1.25118
6.0008	1.85945
6.01071	2.47688
6.02071	3.05344
6.03065	3.52479
6.03976	3.82788
6.05075	3.99471
6.06071	3.94275
6.0707	3.70131
6.08065	3.29554
6.09059	2.76519
6.10062	2.15542
6.11051	1.53843
6.11955	1.01216
6.13052	0.482863
6.14046	0.156013
6.15047	0.00691297
6.16048	0.053119
6.17042	0.287767
6.18035	0.687835
6.19036	1.21838
6.20032	1.82259
6.20932	2.3852
6.22028	3.02488
6.23028	3.50511
6.24022	3.83695
6.25017	3.99111
6.26014	3.95223
6.26915	3.75359
6.28009	3.32711
6.29009	2.8001
6.30003	2.19817
6.31005	1.57274
6.32001	0.992226
6.32995	0.510535
6.34093	0.147007
6.34993	0.0106647
6.36092	0.0582123
6.37091	0.30066
6.38087	0.707694
6.39079	1.23749
6.40082	1.84787
6.41074	2.46645
6.42075	3.04463
6.43072	3.51902
6.44066	3.84515
6.45066	3.9933
6.4606	3.94724
6.47057	3.712
6.47962	3.35357
6.49053	2.78072
6.50053	2.17364
6.51044	1.55504
6.51948	1.02695
6.53045	0.49399
6.54045	0.161043
6.55042	0.00832596
6.56039	0.049025
6.57034	0.278907
6.58034	0.677751
6.5903	1.20316
6.6003	1.80866
6.61026	2.43057
6.62021	3.00994
6.63018	3.49277
6.64015	3.83014
6.65012	3.98958
6.65911	3.96764
6.67008	3.73106
6.68004	3.33909
6.68999	2.81753
6.7	2.21304
6.70998	1.58955
6.71997	1.00572
6.73088	0.480375
6.74086	0.153593
6.74989	0.0123039
6.7608	0.0534685
6.77083	0.291438
6.78079	0.693858
6.79075	1.22339
6.80075	1.83042
6.81071	2.45221
6.8207	3.03113
6.83065	3.50785
6.84062	3.83927
6.85062	3.99195
6.86054	3.95094
6.86956	3.75023
6.88048	3.32285
6.89045	2.79684
6.90047	2.18988
6.91041	1.56922
6.91941	1.04198
6.93036	0.506015
6.94032	0.169585
6.9503	0.0102195
6.95931	0.0329382
6.97028	0.270402
6.98027	0.664703
6.99022	1.18685
7.00016	1.78747
7.01015	2.4112
7.02011	2.99383
7.03005	3.47873
7.03909	3.7967
7.05006	3.98783
7.06004	3.95898
7.07001	3.73961
7.07992	3.35408
7.09094	2.77456
7.10091	2.16893
7.11096	1.54208
7.12087	0.967873
7.13087	0.489372
7.14082	0.15963
7.15073	0.00828039
7.16077	0.0500665
7.1707	0.280584
7.1807	0.680173
7.18968	1.15069
7.20066	1.81241
7.21057	2.4309
7.2196	2.96029
7.23055	3.49537
7.23955	3.80642
7.25055	3.99035
7.2605	3.95427
7.2705	3.72751
7.28045	3.33404
7.29044	2.80914
7.30039	2.20765
7.31037	1.58424
7.31937	1.05547
7.33031	0.516767
7.34022	0.177312
7.35022	0.0120902
7.35923	0.0298082
7.37021	0.261814
7.38015	0.649616
7.39015	1.17148
7.40016	1.77453
7.41013	2.39753
7.42007	2.98057
7.43005	3.4702
7.44002	3.81623
7.45001	3.98604
7.45996	3.96244
7.46995	3.74757
7.48088	3.31854
7.49081	2.7933
7.50084	2.18581
7.51077	1.5662
7.5198	1.03692
7.53078	0.501557
7.54071	0.16724
7.55069	0.00970817
7.56067	0.0458999
7.57069	0.273712
7.58064	0.667936
7.59058	1.19024
7.60057	1.79398
7.61057	2.41877
7.6205	2.99823
7.63047	3.48374
7.64044	3.82461
7.65046	3.98846
7.66041	3.95812
7.67036	3.73804
7.68035	3.34799
7.69032	2.82735
7.70029	2.22645
7.7103	1.60093
7.72025	1.01808
7.73021	0.52962
7.74018	0.183636
7.75018	0.013872
7.76014	0.0379375
7.7701	0.252255
7.78007	0.636901
7.79006	1.15498
7.80003	1.75402
7.81005	2.38036
7.81997	2.96364
7.83096	3.49998
7.84088	3.83305
7.84998	3.98419
7.86093	3.95261
7.87088	3.72485
7.88088	3.32793
7.89081	2.80529
7.90083	2.19941
7.91073	1.58084
7.92073	0.997364
7.93073	0.511883
7.94065	0.174057
7.95068	0.0110538
7.96062	0.0425864
7.97058	0.263992
7.98056	0.654588
7.99058	1.17863
8.0005	1.77715
8.01049	2.40092
8.01945	2.92961
8.03042	3.47306
8.04043	3.81899
8.05038	3.98651
8.0604	3.96079
8.07032	3.74574
8.08029	3.36002
8.09026	2.84232
8.10024	2.24245
8.11025	1.61665
8.11919	1.08815
8.13016	0.540371
8.14013	0.190295
8.1501	0.0160248
8.16008	0.0347504
8.17005	0.244541
8.18006	0.626993
8.19	1.1396
8.20097	1.80006
8.21094	2.42287
8.22092	3.0044
8.23089	3.48844
8.24086	3.82745
8.25084	3.98897
8.26084	3.95648
8.26978	3.76486
8.28076	3.34325
8.29078	2.81839
8.3007	2.21974
8.31073	1.59366
8.32065	1.01292
8.33062	0.52496
8.34059	0.180748
8.35057	0.0132055
8.36054	0.0391184
8.37051	0.255604
8.38049	0.64217
8.39046	1.16022
8.40045	1.76106
8.41041	2.38379
8.41939	2.91481
8.43036	3.46145
8.44032	3.81088
8.4503	3.98439
8.46029	3.9646
8.47025	3.754
8.48022	3.37258
8.4902	2.85773
8.50017	2.25936
8.51018	1.63336
8.51912	1.10332
8.53009	0.552084
8.54008	0.197023
8.5491	0.0269873
8.56005	0.0320605
8.56995	0.235483
8.57996	0.613138
8.59092	1.18066
8.6009	1.78297
8.61094	2.41035
8.62085	2.98954
8.63088	3.47953
8.64084	3.82184
8.65079	3.98722
8.6608	3.95954
8.67071	3.74309
8.6807	3.3555
8.69072	2.83383
8.70063	2.2368
8.71067	1.60974
8.72058	1.02797
8.73055	0.536608
8.74056	0.186883
8.75054	0.0149925
8.76044	0.0354506
8.76945	0.218049
8.78042	0.629487
8.79039	1.14473
8.80041	1.746
8.81041	2.37113
8.81931	2.89912
8.83029	3.44982
8.84025	3.80354
8.85029	3.98267
8.86021	3.96785
8.87018	3.76226
8.88016	3.38473
8.89013	2.87311
8.9001	2.27663
8.91011	1.65064
8.91905	1.11871
8.93002	0.564068
8.93999	0.20514
8.95097	0.0125449
8.96099	0.0409394
8.97091	0.25844
8.98088	0.64613
8.99086	1.16559
9.00083	1.76615
9.01077	2.38735
9.01978	2.91935
9.03075	3.46537
9.03972	3.786
9.05074	3.98537
9.06067	3.96363
9.07064	3.75137
9.08066	3.36647
9.09062	2.85084
9.10056	2.25375
9.11051	1.63219
9.11951	1.0984
9.13049	0.548222
9.14045	0.195188
9.15044	0.0173829
9.16041	0.0326904
9.17038	0.23923
9.18039	0.618999
9.19037	1.13216
9.2003	1.72651
9.21029	2.3515
9.21924	2.88384
9.23022	3.43799
9.24019	3.79612
9.25016	3.97983
9.26014	3.97079
9.27011	3.77026
9.28008	3.39722
9.29006	2.88831
9.30006	2.29123
9.31003	1.66772
9.31998	1.07786
9.331	0.530708
9.34092	0.185447
9.35089	0.0145781
9.36092	0.0375084
9.37084	0.250084
9.38082	0.633635
9.39078	1.14979
9.40076	1.74903
9.41075	2.37376
9.41981	2.91007
9.43081	3.45897
9.44077	3.80926
9.45073	3.98374
9.46072	3.96552
9.47067	3.75643
9.48065	3.37611
9.49059	2.86417
9.50058	2.26548
9.5106	1.63874
9.52054	1.05235
9.53052	0.555629
9.54046	0.200506
9.5505	0.0185971
9.56045	0.0308555
9.5704	0.23403
9.58039	0.60963
9.59036	1.11974
9.60033	1.71612
9.61032	2.34066
9.61928	2.87436
9.63025	3.43055
9.64022	3.79144
9.65018	3.97817
9.6602	3.97233
9.67014	3.77512
9.68014	3.40375
9.69009	2.89813
9.70006	2.30372
9.71004	1.68006
9.71901	1.14351
9.72998	0.583588
9.74098	0.189247
9.75094	0.0157872
9.76094	0.0352811
9.77084	0.244013
9.78087	0.627087
9.79082	1.1404
9.8008	1.73869
9.81078	2.36251
9.82075	2.9507
9.83072	3.44639
9.84068	3.80144
9.85067	3.98156
9.86064	3.96869
9.87061	3.76437
9.88061	3.38739
9.89057	2.87657
9.9005	2.28287
9.90952	1.71837
9.92048	1.06689
9.93045	0.567303
9.94039	0.208118
9.95042	0.021034
9.96037	0.0278727
9.97034	0.226196
9.98033	0.597766
9.99029	1.1049
10.0003	1.70027
10.0103	2.32401
10.0202	2.91549
10.0302	3.41874
10.0402	3.78436
10.0501	3.97573
10.0601	3.97559
10.0691	3.81047
10.08	3.41836
10.09	2.91523
10.1	2.32017
10.1099	1.69819
10.1209	1.04736
10.1309	0.552879
10.1409	0.197773
10.1499	0.0272402
10.1609	0.0323789
10.1708	0.236894
10.1808	0.613838
10.1908	1.12493
10.2007	1.72298
10.2107	2.34573
10.2207	2.93623
10.2307	3.43481
